Bahasa,Penilaian,Saran,Kategori,Tahun
id,2.0,-,Perpustakaan,2024
id,4.0,Untuk layanan di jstor apakah koleksinya bisa ditambah? Terima kasih.,Perpustakaan,2024
id,2.6666666666666665,mungkin buku-bukunya bisa ditambah buku-buku yang bukan pelajaran.,Perpustakaan,2024
id,4.0,Pelayanannya bagus namun alangkah baiknya jika layanan peminjaman buku lebih teliti lagi dalam hal perpanjangan buku karena akan berdampak kepada mahasiswa yang meminjam buku,Perpustakaan,2024
id,3.0,Cukup helpful,Perpustakaan,2024
id,4.0,"Lanjutkan, permudah beberapa akses jurnal.",Perpustakaan,2024
id,3.6666666666666665,Perbanyak novel di perpustakaan,Perpustakaan,2024
id,4.0,"sangat bagus dah bukunya lengkap, nyaman juga untuk belajar dan melakukan riset",Perpustakaan,2024
id,3.0,Tidak ada,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,3.0,Lebih banyak lagi buku yang disediakan karena banyak buku yang sudah banyak dipinjam sehingga tidak kebagian untuk membaca/meminjam,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,tidak ada,Perpustakaan,2024
id,3.0,Sudah baik,Perpustakaan,2024
id,4.0,Layanan di perpustakaan semakin ditingkatkan,Perpustakaan,2024
id,3.3333333333333335,"untuk beberapa ruangan kaca di lantai 2, ac nya mati sehingga ruangan terasa panas, tidak ada hawa dan pengap",Perpustakaan,2024
id,3.3333333333333335,"Harapan saya tolong perbanyak buku teologi karna kan bukunya terbatas dan ada beberapa pihak yg tidak bertanggung jawab meminjam buku dan terus diperpanjang terus terusan sedangkan jika ada tugas apapun yg membutuhkan buku kadang kita kewalahan cari buku, apalagi belom ditambah yg minjem buku itu pelit, waduh . Jadi tolong Bpk/ibu mohon diperbanyak bukunya atau batasi aja peminjaman buku😊",Perpustakaan,2024
id,3.3333333333333335,-,Perpustakaan,2024
id,3.3333333333333335,Tidak ada,Perpustakaan,2024
id,4.0,sudah baik,Perpustakaan,2024
id,3.3333333333333335,Koleksi perpustakaan untuk buku wajib kurang lengkap. Seringkali buku wajib S1 tersedianya di perpustakaan S2 Semanggi. Mohon ditambah untuk koleksi buku wajibnya.,Perpustakaan,2024
id,4.0,Sejauh ini tidak ada,Perpustakaan,2024
id,4.0,perlu diperbanyak buku buku yang ada di perpustakaan kampus semanggi,Perpustakaan,2024
id,4.0,"Mohon izin mmeberikan saran. Untuk ruang komputer mohon dibuka seperti dahulu kembali, dimana kita bisa akses dengan bebas kapanpun tanpa meminjam ruangan terlebih dahulu. Karena jika ada dalam kondisi urgent kita tidak bisa mengakses ruang komputer secara leluasa",Perpustakaan,2024
id,3.3333333333333335,"""_""",Perpustakaan,2024
id,3.3333333333333335,koneksi internet di perkuat dan pendingin ruangan diperhatikan,Perpustakaan,2024
id,4.0,Sudah baik dalam pelayanan dan kelengkapan,Perpustakaan,2024
id,3.3333333333333335,Chargeran di beberapa tempat tidak bisa digunakan dengan baik,Perpustakaan,2024
id,2.0,excellent,Perpustakaan,2024
id,4.0,Terima kasih,Perpustakaan,2024
id,4.0,Sudah bagus,Perpustakaan,2024
id,2.3333333333333335,Jendela pada perpustakaan diberi seperti tirai atau solusi lain agar pada sore hari teriknya matahari tidak masuk kedalam ruangan,Perpustakaan,2024
id,4.0,mungkin untuk tingkat suhu ruangan nya bisa lebih dingin lagi agar lebih nyaman. terimakasih.,Perpustakaan,2024
id,3.0,"Ruangan perpustakaan biasanya kadang terasa panas, membuat tidak nyaman belajar.",Perpustakaan,2024
id,3.6666666666666665,Menambahkan buku-buku sekolah edisi terbaru.,Perpustakaan,2024
id,2.6666666666666665,Lebih memperhatikan orang-orang yang menggunakan fasilitas apakah untuk kepentingan belajar atau hanya untuk tidur-tiduran saja,Perpustakaan,2024
id,2.0,"Koneksi internet tidak memadai,waktu tutup perpus bagian pintu depan lebih diperpanjang lagi,sabtu buka full sampai jam malam,diruang diskusi sering tidak nyaman karena panas di jam jam tertentu",Perpustakaan,2024
id,4.0,Rasan pakaikan Gorden di kaca yg langsung terpapar matahari,Perpustakaan,2024
id,2.3333333333333335,-,Perpustakaan,2024
id,4.0,Bagus,Perpustakaan,2024
id,3.3333333333333335,Komputer di perpustakaan kalo bisa di perbanyak lagi,Perpustakaan,2024
id,3.6666666666666665,-,Perpustakaan,2024
id,3.0,ada kan buku tentang keperawatan yang terbaru yang suka dipakai oleh dosen untuķ referensi,Perpustakaan,2024
id,3.0,Terkadang sinyal Wifi-nya lemah,Perpustakaan,2024
id,3.0,Lebih dikembangkan lagi aja dalam buku dan layanan nya,Perpustakaan,2024
id,3.0,Tidak ada,Perpustakaan,2024
id,3.0,Mohon penggunaan AC lebih merata disetiap ruangan perpustakaan,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,3.0,puas dan cukup lenkgap,Perpustakaan,2024
id,3.3333333333333335,tidak ada,Perpustakaan,2024
id,3.3333333333333335,-,Perpustakaan,2024
id,4.0,Tidak ada,Perpustakaan,2024
id,3.0,Diperbanyak bukunya,Perpustakaan,2024
id,3.0,"Sudah baik, tapi diharapkan ditambah tempat untuk diskusi",Perpustakaan,2024
id,3.6666666666666665,-,Perpustakaan,2024
id,4.0,Sudah cukup baik,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,Bukunya mungkin dapat diperbaharui serta kerja sama deng Elsevier dapat kembali dilakukan supaya akses buku bisa lebih banyak dan lebih luas,Perpustakaan,2024
id,3.0,Tingkatkan lagi,Perpustakaan,2024
id,1.6666666666666667,Lebih diperbesar lagi ruangan belajar karena di fon terkhususnya sangat sempit sehingga terkadang tidak mendapat tempat untuk duduk sehingga harus melantai untuk belajar,Perpustakaan,2024
id,4.0,Mungkin ruang diskusinya kalau di fon cuma 2 aja,Perpustakaan,2024
id,4.0,Baik,Perpustakaan,2024
id,3.3333333333333335,"Terkait layanan seperti penjaga perpustakaan, menurut saya beliau perlu menyamakan layanan baik secara verbal maupun non verbal, seperti saat menegur kesalahan bisa dilakukan secara merata kepada siapapun jika salah tidak perlu memandang mahasiswa tersebut mahasiswa fakultas apa, karen terkesan sangat memilih dan takut. Terimakasih",Perpustakaan,2024
id,3.0,"Mungkin bukunya boleh ditambah, kayak buku yang sedang populer saat ini",Perpustakaan,2024
id,3.0,tidak ada sudah cukup bagus,Perpustakaan,2024
id,4.0,Jam pemakaian yang diperpanjang,Perpustakaan,2024
id,2.3333333333333335,Lebih banyak lagi buku yang dapat memenuhi keinginan belajar mahasiswa,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,4.0,"Perpustakaan yang ada melayani dengan baik, fasilitas dan kelengkapan koleksi buku yang banyak.",Perpustakaan,2024
id,4.0,Sudah baik,Perpustakaan,2024
id,4.0,Tidak ada sudah sangat baik,Perpustakaan,2024
id,3.3333333333333335,"WiFi di perpustakaan terkadang terputus terkadang tersambung di laptop, selebihnya fasilitas sudah baik.",Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,3.3333333333333335,Sebaiknya debu-debu yang ada di meja di bersihkan.,Perpustakaan,2024
id,4.0,Tidak ada,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,3.0,Pertahankan,Perpustakaan,2024
id,4.0,semoga semakin berkembang dan semakin memuaskan.,Perpustakaan,2024
id,2.3333333333333335,ac perpustakaan yang ruangannya terletak menghadap jalan hampir tidak terasa dinginnya,Perpustakaan,2024
id,3.6666666666666665,sudah baik,Perpustakaan,2024
id,3.0,Mungkin di gedung kedokteran lebih banyak lgi menyediakan tempat diskusi dj bagian perpustakaan dengan kapasitas yg beragam,Perpustakaan,2024
id,2.6666666666666665,"Untuk layanan perpustakaan digital, saya belum dapat menggunakannya, beberapa teman saya juga masih sulit mengaksesnya.",Perpustakaan,2024
id,4.0,Sudah sangat baik dan lengkap,Perpustakaan,2024
id,2.6666666666666665,Mohon lebih sering meng update journal terbaru dan ada akses free untuk journal yg berbayar,Perpustakaan,2024
id,4.0,Buka di hari weekend lebih lama,Perpustakaan,2024
id,3.3333333333333335,-,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,3.0,"Tolong sabtu tetap buka, mengingat banyak mahasiswa kelas karyawan juga yg ingin memanfaatkan fasilitas perpustakaan secara offline, membaca literatur untuk skripsi dll",Perpustakaan,2024
id,3.3333333333333335,Perpustakaan sidah sangat memfasilitasi saya sebagai mahasiswa. Akan tetapi untuk beberapa koleksi buku masih sangat terbatas spesifiknya yaitu buku teologi. Beberapa kali saya mencoba ke perpus untuk mencari buku teology sistematika tapi tidak pernah tersedia. Jadi saran saya untuk perpustakaan agar bisah meningkatkan dalam menambahkan koleksi buku,Perpustakaan,2024
id,2.6666666666666665,Lebih ramah lagi untuk menyambut mahasiswa yang masuk ke perpustakaan,Perpustakaan,2024
id,2.6666666666666665,"Karena banyak kaca, suhu udara di dalam sedikit panas sehingga membuat kurang nyaman.",Perpustakaan,2024
id,2.0,-,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,3.0,"mungkin bisa disediakan ruang makan sederhana, karena kan diperpus tidak bisa makan hehe",Perpustakaan,2024
id,4.0,BEST,Perpustakaan,2024
id,4.0,.,Perpustakaan,2024
id,4.0,"Saran saya, sebaiknya perpustakaan menambah galon air untuk isi ulang mahasiswa, karena kadang mahasiswa tiba' kehabisan air di tumbler",Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,3.3333333333333335,-,Perpustakaan,2024
id,3.0,Tidak ada.,Perpustakaan,2024
id,2.6666666666666665,-,Perpustakaan,2024
id,4.0,"Fasilitas pada perpustakaan sangat baik, tingkatkan kualitas yang terbaik",Perpustakaan,2024
id,4.0,.,Perpustakaan,2024
id,3.0,Sudah sangat baik untuk fasilitas nya,Perpustakaan,2024
id,3.3333333333333335,_,Perpustakaan,2024
id,2.3333333333333335,-,Perpustakaan,2024
id,2.6666666666666665,Sangatt nyaman dan tenang buat belajar,Perpustakaan,2024
id,4.0,Sangat baik,Perpustakaan,2024
id,4.0,Sudah cukup and sangat baik perpustakaan yang ada di UPH,Perpustakaan,2024
id,4.0,.,Perpustakaan,2024
id,3.0,Tidak ada,Perpustakaan,2024
id,4.0,Sudah baik,Perpustakaan,2024
id,2.0,Baik,Perpustakaan,2024
id,3.0,Edukasi kembali cara menggunakan E-library,Perpustakaan,2024
id,3.0,.,Perpustakaan,2024
id,4.0,Bagus,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,2.0,tidak ada,Perpustakaan,2024
id,2.6666666666666665,Mungkin diperbanyak jumlah sheets untuk mahasiswa untuk belajar sehingga bisa lebih banyak menampung siswa untuk belajar,Perpustakaan,2024
id,4.0,Bagus,Perpustakaan,2024
id,2.0,Kiranya pelayanan sekarang makin di tingkatkan,Perpustakaan,2024
id,4.0,Tidak ada,Perpustakaan,2024
id,4.0,sudah sangat baik dan sebaiknya manahasisws menggunakan fasilitas yang ada,Perpustakaan,2024
id,3.0,"Saya berada di Luar kota kerjanya, kuliah secara hybrid,  sehingga banyak menggunakan fasilitas perpustakaan via online. Mencari jurnal, buku, dll. Harap dapat diperbanyak tutorial atau sosialisasi untuk bagaimana menggunakan fasilitas perpustakaan trsebut secara digital. Terima kasih.",Perpustakaan,2024
id,4.0,kurang buku tentang keperawatan lebih banyak buku kedokteran,Perpustakaan,2024
id,3.0,ruangan yg tertutup mungkin bisa di tambahin,Perpustakaan,2024
id,3.0,Sudah cukup lengkap,Perpustakaan,2024
id,2.3333333333333335,Tidak ada,Perpustakaan,2024
id,2.3333333333333335,perpustakaan online sulit koneksinya,Perpustakaan,2024
id,4.0,Mungkin lebih banyakin tempat duduk rame,Perpustakaan,2024
id,3.3333333333333335,"Beda gedung, terbatas",Perpustakaan,2024
id,4.0,Sudah baik,Perpustakaan,2024
id,2.6666666666666665,"Menurut saya pribadi, sebaiknya dosen diberikan betasan untuk meminjam buku dengan judul yang sama agar mahasiswa juga dapat meminjam buku itu. Ada kasus dimana dosen sudah memesan untuk meminjam semua buku dengan judul yang sama (36 buku) di perpustakaan sehingga mahasiswa tidak dapat meminjam buku itu.",Perpustakaan,2024
id,3.0,Hampir semua buku lengkap,Perpustakaan,2024
id,1.6666666666666667,"Saya berharap kedepanya banyak buku2 seperti The
Psychology
Money",Perpustakaan,2024
id,3.0,Tambahan ruang untuk meeting/kerja kelompok,Perpustakaan,2024
id,4.0,Tidak ada. Terima kasih,Perpustakaan,2024
id,2.6666666666666665,-,Perpustakaan,2024
id,2.6666666666666665,Tidak ada,Perpustakaan,2024
id,2.0,-,Perpustakaan,2024
id,3.0,tidak ada saran,Perpustakaan,2024
id,3.0,Tidak ada,Perpustakaan,2024
id,4.0,tidak ada,Perpustakaan,2024
id,1.6666666666666667,penjaga perpusnya kurang ramah,Perpustakaan,2024
id,4.0,Nyaman dan tenang selama belajar,Perpustakaan,2024
id,2.0,Terkadang website error sulit diakses,Perpustakaan,2024
id,3.6666666666666665,Mungkin ditambahkan untuk buku buku referensinya karena sering kehabisan.,Perpustakaan,2024
id,3.0,cara mencari buku agak susah,Perpustakaan,2024
id,3.0,bapaknya sangat membantu dan mudah untuk komunkasi,Perpustakaan,2024
id,3.3333333333333335,-,Perpustakaan,2024
id,3.0,Tidak ada,Perpustakaan,2024
id,3.3333333333333335,menurut saya sudah cukup baik,Perpustakaan,2024
id,3.3333333333333335,-,Perpustakaan,2024
id,4.0,Saya puas karena buku dan tempat sangar memadai,Perpustakaan,2024
id,3.3333333333333335,Sebaiknya buku sastra atau novel di perpustakaan semakin ditambah koleksinya.,Perpustakaan,2024
id,4.0,Lebih baik lagi kedepannya,Perpustakaan,2024
id,3.3333333333333335,-,Perpustakaan,2024
id,3.6666666666666665,Buku yang disediakan sering tidak ada karena dipinjam oleh orang lain. Harapannya dapat ditambah jumlah bukunya.,Perpustakaan,2024
id,3.6666666666666665,-,Perpustakaan,2024
id,2.6666666666666665,Buku bukunya sudah semakin berdebu dan sering kali mengecek di jo library buku yg tersedia on tapi ketika di cek tidak ada,Perpustakaan,2024
id,4.0,Layanan perpustakaan sudah sangat baik,Perpustakaan,2024
id,3.0,Memperlengkapi lebih banyak buku buku baru dan terupdate,Perpustakaan,2024
id,4.0,Perbanyak buku pedagogi dan sastra,Perpustakaan,2024
id,3.0,Cukup,Perpustakaan,2024
id,3.6666666666666665,Menyajikan literatur yang mudah diakses,Perpustakaan,2024
id,3.0,Tambahin jual snack sm minuman biar relax,Perpustakaan,2024
id,3.6666666666666665,-,Perpustakaan,2024
id,3.0,mungkin ac nya bs lebih dingi,Perpustakaan,2024
id,3.0,Perpustakaan dengan akses ebsco kini lebih sulit dan bingung untuk diakses. Perlu ada awareness lagi untuk menggunakanya,Perpustakaan,2024
id,2.3333333333333335,Lebih luas dan dihias lebih estetik,Perpustakaan,2024
id,3.3333333333333335,Tata letak buku lebih baik dan memperbarui buku terbaru.,Perpustakaan,2024
id,3.3333333333333335,baik,Perpustakaan,2024
id,2.3333333333333335,Mohon diperbanyak buku-buku yang terbaru sehingga dapat memudahkan mahasiswa dalam melakukan penelitian ataupun pengerjaan tugas-tugas karya ilmiah,Perpustakaan,2024
id,4.0,Kabel extensionnya tolong dipastikan semua berguna dengan baik,Perpustakaan,2024
id,2.6666666666666665,Buku yang ada di perpustakaan tidak ketemu lewat perpustakaan online.,Perpustakaan,2024
id,3.0,cukup puas,Perpustakaan,2024
id,4.0,"Sejauh ini, tidak ada.",Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,"tidak 
ada",Perpustakaan,2024
id,3.6666666666666665,-,Perpustakaan,2024
id,3.6666666666666665,"Layana perpustakaan sudah baik, ramah dan buku yang saya perlukan selama ini juga ada",Perpustakaan,2024
id,4.0,Dengan fasilitas perpustakaan yang lengkap membantu saya dalam mencari refrensi dan jurnal yang ingin saya ketahui,Perpustakaan,2024
id,3.0,Dapat lebih ramah ketika orang kesusahan tap kartu,Perpustakaan,2024
id,3.0,lengkap dan rapi,Perpustakaan,2024
id,4.0,"Lebih tertib dalam pelaksanaan peraturan perpustakaan. Jika memang harus menjaga ketenangan, setiap pengunjung baik mahasiswa atau dosen yang terindikasi tidak kondusif bisa diperingatkan.",Perpustakaan,2024
id,4.0,Sudah baik,Perpustakaan,2024
id,4.0,"Belum ada, layanan dan fasilitas perpus sudah sangat baik untuk saya",Perpustakaan,2024
id,3.6666666666666665,Tidak ada,Perpustakaan,2024
id,3.0,Lebih baik lagi kedepannya,Perpustakaan,2024
id,3.6666666666666665,perpustakaan sangat baik,Perpustakaan,2024
id,4.0,Layanan terjangkau dan sangat nyaman,Perpustakaan,2024
id,2.6666666666666665,.,Perpustakaan,2024
id,3.3333333333333335,Baik,Perpustakaan,2024
id,3.3333333333333335,Menambah lagi buku atau lebih dilengkapi,Perpustakaan,2024
id,4.0,Tempat ny nyaman dan komplit buku nya,Perpustakaan,2024
id,3.0,Cukup,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,3.6666666666666665,"Perbanyak referensi buku versi bahasa Indonesia
Layanan di perpustakaan sangat memuaskan dan staff di perpustakaan sangat penuh kasih dalam mengayomi mahasiswa",Perpustakaan,2024
id,2.0,Saran Ruangan Perpustakaan di perbesar lgi atau di perluas lagi,Perpustakaan,2024
id,2.3333333333333335,-,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,2.6666666666666665,"Saran yang dapat saya berikan adalah perpustakaan dapat tetap konsisten memperbarui koleksi cetak dan terlebih koleksi digital, karena saya cukup kesulitan ketika saya mencari referensi untuk tugas akhir saya. Sehingga, saya lebih sering untuk menggunakan google scholar maupun search engine lainnya.",Perpustakaan,2024
id,3.0,Cukup baik,Perpustakaan,2024
id,3.0,permaikn tempat charger,Perpustakaan,2024
id,4.0,Kerja bagus. Pertahankan!,Perpustakaan,2024
id,3.3333333333333335,Sejauh ini sudah baik,Perpustakaan,2024
id,3.0,Buku-buku yang dipinjam dihimbau untuk dikembalikan,Perpustakaan,2024
id,4.0,lebih baik kedepannya,Perpustakaan,2024
id,3.6666666666666665,"Mungkin karena jumlah buku tertentu yang terbatas, sehingga ketika ingin melakukan peminjaman terkadang buku tersebut yang hendak di pinjam habis",Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,3.3333333333333335,Kalau boleh izinkan kami mahasiswa untuk bawa minuman lain selain air putih ke perpustakaan.🙏,Perpustakaan,2024
id,3.6666666666666665,tetap dilanjutkan saja seperti ini tetapi mungkin boleh ditambahkan buku yang lebih menarik untuk dibaca,Perpustakaan,2024
id,3.0,Pengadaan resource buku untuk fakultas Perhotelan dilengkapi,Perpustakaan,2024
en,2.3333333333333335,More books about theology.,Perpustakaan,2024
id,2.6666666666666665,"Some educational website are not accessible like Jstor, academia.",Perpustakaan,2024
id,3.0,semoga bisa ditingkatkan lagi untuk kedepannya,Perpustakaan,2024
id,3.0,pertahankan yang sudah baik,Perpustakaan,2024
id,2.6666666666666665,"Menambahkan buku-buku baru; Setiap masuk perpustakaan hidung terasa perih (bau debuh), tolong lakukan sesuatu untuk permasalahan ini",Perpustakaan,2024
id,4.0,sangat membantu,Perpustakaan,2024
id,3.6666666666666665,Perbaiki Ac,Perpustakaan,2024
id,3.0,AC dibeberapa ruangan yang tidak menyala dan colokan listrik yang tidak berfungsi,Perpustakaan,2024
id,3.6666666666666665,-,Perpustakaan,2024
id,3.0,Kebanyakan anak ucol jadi kami tidak dapat memakai fasilitas sofa,Perpustakaan,2024
id,2.0,"- di perpustakaan sering full karena banyak anak uph-c yang hanya datang untuk tidur saja, jadi ketika ingin belajar di perpustakaan sering tidak ada tempat",Perpustakaan,2024
id,2.6666666666666665,Sudah cukup baik,Perpustakaan,2024
id,3.0,Tdk ada,Perpustakaan,2024
id,4.0,baik,Perpustakaan,2024
id,3.0,tempat duduk di library sering digunakan oleh anak uph college untuk tidur,Perpustakaan,2024
id,3.0,"Untuk ruangan kaca di lantai 2 perpustakaan JO kiranya boleh dibenahi kembali terkait AC di dalam ruangan tersebut, agar kondisi di dalam ruangan bisa sejuk seperti di luar ruangan. Terima kasih.",Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,3.0,no,Perpustakaan,2024
